query_name,timestamp_unix,timestamp_iso,value,series,labels_json
pod_cpu_seconds_rate,1788096849,2026-08-30T13:34:09Z,0.0023166842547711446,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096864,2026-08-30T13:34:24Z,0.002266693246947423,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096879,2026-08-30T13:34:39Z,0.0023123759459826912,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096894,2026-08-30T13:34:54Z,0.0022265269338684816,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096909,2026-08-30T13:35:09Z,0.0026276258913576203,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096924,2026-08-30T13:35:24Z,0.003446720897100049,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096939,2026-08-30T13:35:39Z,0.0035502275449101834,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096954,2026-08-30T13:35:54Z,0.003482007566500152,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096969,2026-08-30T13:36:09Z,0.0036104663495045613,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096984,2026-08-30T13:36:24Z,0.003730761209593327,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788096999,2026-08-30T13:36:39Z,0.0038416312865879906,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097014,2026-08-30T13:36:54Z,0.0035475980608197463,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097029,2026-08-30T13:37:09Z,0.0027748390980228766,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097044,2026-08-30T13:37:24Z,0.0027611622358554868,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097059,2026-08-30T13:37:39Z,0.0029796139036869077,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097074,2026-08-30T13:37:54Z,0.0030710258961140773,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097089,2026-08-30T13:38:09Z,0.002972706279503278,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097104,2026-08-30T13:38:24Z,0.0028801109591123273,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097119,2026-08-30T13:38:39Z,0.0030842266742151627,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097134,2026-08-30T13:38:54Z,0.0028351524052879925,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097149,2026-08-30T13:39:09Z,0.003123300417774404,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097164,2026-08-30T13:39:24Z,0.003137913592853796,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097179,2026-08-30T13:39:39Z,0.002760402767426927,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097194,2026-08-30T13:39:54Z,0.0030082636165354214,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097209,2026-08-30T13:40:09Z,0.003122824425162249,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097224,2026-08-30T13:40:24Z,0.0030742011423983075,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097239,2026-08-30T13:40:39Z,0.00264105347054332,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097254,2026-08-30T13:40:54Z,0.003279375648653368,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097269,2026-08-30T13:41:09Z,0.0030946313359083355,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097284,2026-08-30T13:41:24Z,0.0033979505429131873,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097299,2026-08-30T13:41:39Z,0.0035466913150385016,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097314,2026-08-30T13:41:54Z,0.0034083681469348715,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097329,2026-08-30T13:42:09Z,0.0031462642087785727,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097344,2026-08-30T13:42:24Z,0.002918870030373657,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097359,2026-08-30T13:42:39Z,0.003404453501491201,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097374,2026-08-30T13:42:54Z,0.0032255713004972217,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097389,2026-08-30T13:43:09Z,0.0032721317368857293,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097404,2026-08-30T13:43:24Z,0.002897146969619083,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097419,2026-08-30T13:43:39Z,0.003011813308414891,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097434,2026-08-30T13:43:54Z,0.004064323571441492,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097449,2026-08-30T13:44:09Z,0.004091832890510376,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097464,2026-08-30T13:44:24Z,0.0037330359770249835,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097479,2026-08-30T13:44:39Z,0.00575779634378361,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097494,2026-08-30T13:44:54Z,0.006442082234812366,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097509,2026-08-30T13:45:09Z,0.006749164863531105,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097524,2026-08-30T13:45:24Z,0.006680697175878457,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097539,2026-08-30T13:45:39Z,0.005386282352036304,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097554,2026-08-30T13:45:54Z,0.005389181192008853,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097569,2026-08-30T13:46:09Z,0.0034295544070756644,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097584,2026-08-30T13:46:24Z,0.0035583076578881044,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097599,2026-08-30T13:46:39Z,0.0031675044281679323,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097614,2026-08-30T13:46:54Z,0.0031170213733929036,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097629,2026-08-30T13:47:09Z,0.0031591928047216785,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097644,2026-08-30T13:47:24Z,0.0033197136470388493,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097659,2026-08-30T13:47:39Z,0.0034351831093002187,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097674,2026-08-30T13:47:54Z,0.0032484383561643864,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097689,2026-08-30T13:48:09Z,0.0030553144094348865,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097704,2026-08-30T13:48:24Z,0.002951710149242627,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097719,2026-08-30T13:48:39Z,0.0026835731557458232,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097734,2026-08-30T13:48:54Z,0.0025717709331888397,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097749,2026-08-30T13:49:09Z,0.0028445979379361237,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097764,2026-08-30T13:49:24Z,0.0029838562738164036,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097779,2026-08-30T13:49:39Z,0.002941823240020049,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097794,2026-08-30T13:49:54Z,0.0027098713130849954,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097809,2026-08-30T13:50:09Z,0.0026899479176602983,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097824,2026-08-30T13:50:24Z,0.0028084353142671303,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097839,2026-08-30T13:50:39Z,0.00283772711249155,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097854,2026-08-30T13:50:54Z,0.002737261072369582,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097869,2026-08-30T13:51:09Z,0.002520056155387868,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097884,2026-08-30T13:51:24Z,0.00272595482511446,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097899,2026-08-30T13:51:39Z,0.0025406409075608856,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097914,2026-08-30T13:51:54Z,0.0028924255609283434,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097929,2026-08-30T13:52:09Z,0.0029009552317647513,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097944,2026-08-30T13:52:24Z,0.0029679357370327097,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097959,2026-08-30T13:52:39Z,0.002863338644007789,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097974,2026-08-30T13:52:54Z,0.002775469712071391,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788097989,2026-08-30T13:53:09Z,0.0029607463769464066,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
